"id","origin","source_file","source_page","level","target_word","passage","answer_definition","dictionary_options_json","dictionary_entries_json","review_status"
"Q139","교과서 추출 후보","국어활동4-1_4단원.pdf","7","level1","소리",": 남이 알아듣지 못하 도록 낮은 목소리로 자꾸 가만 가만 이야기하다.","문맥에 따라 들리는 음, 말, 의견 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q142","교과서 추출 후보","국어활동4-1_4단원.pdf","10","level1","불","5 전깃불이 꺼졌 을 때 사자 씨는 어떻게 했나요?","문맥에 따라 타는 불, 전깃불, 밝히는 빛 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q147","교과서 추출 후보","국어활동4-1_4단원.pdf","11","level1","보다","“자세히 보니까 잘 보여요.” 언니가 눈을 반짝이며 말했습니다.","문맥에 따라 눈으로 살피다, 경험하다, 판단하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q149","교과서 추출 후보","국어활동4-1_4단원.pdf","14","level1","길","“저, 초 좀 사려고요.” 길이 어두워서 멀리 못 가고 온 것입니다.","문맥에 따라 다니는 통로, 방법, 익숙해진 흔적 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q151","교과서 추출 후보","국어활동4-1_4단원.pdf","15","level1","마음","‘사자마트가 있어서 참 다행이야.’ 103동 아저씨는 뚫어뻥을 사고 답답한 마음도 뻥 뚫렸습니다.","문맥에 따라 감정, 생각, 의지 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q152","교과서 추출 후보","국어활동4-1_4단원.pdf","15","level2","밝다","‘사자마트가 있어서 참 다행이야.’ 103동 아저씨는 뚫어뻥을 사고 답답한 마음도 뻥 뚫렸습니다. ‘사자 씨는 덩치가 커서 무서운 것도 없는 줄 알았는데.’ 102동 아주머니는 초 한 봉지에 마음이 밝아졌습니다. 불이 켜지고 사자마트는 더 밝아졌습니다.","문맥에 따라 빛이 환하다, 마음이 명랑하다, 사실을 드러내다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q153","교과서 추출 후보","국어활동4-1_4단원.pdf","15","level1","마음","‘사자 씨는 덩치가 커서 무서운 것도 없는 줄 알았는데.’ 102동 아주머니는 초 한 봉지에 마음이 밝아졌습니다.","문맥에 따라 감정, 생각, 의지 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q154","교과서 추출 후보","국어활동4-1_4단원.pdf","15","level2","밝다","‘사자 씨는 덩치가 커서 무서운 것도 없는 줄 알았는데.’ 102동 아주머니는 초 한 봉지에 마음이 밝아졌습니다. 불이 켜지고 사자마트는 더 밝아졌습니다. 갔을 리도 없는데.” “알다가도 모를 일이네.” 관리실 아저씨들이 주변을 둘러보았지만 저 멀리 지나가는 그림 자들은 보지 못했습니다.","문맥에 따라 빛이 환하다, 마음이 명랑하다, 사실을 드러내다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q155","교과서 추출 후보","국어활동4-1_4단원.pdf","15","level1","불","불이 켜지고 사자마트는 더 밝아졌습니다.","문맥에 따라 타는 불, 전깃불, 밝히는 빛 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q156","교과서 추출 후보","국어활동4-1_4단원.pdf","15","level1","내리다","언니 고양이와 동생 고양이 발자국에 별빛이 내려앉았습니다.","문맥에 따라 아래로 움직이다, 결정을 하다, 상이나 벌을 주다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q157","교과서 추출 후보","국어4-1가_1단원.pdf","6","level1","치다","바닷속에서 제일 큰 물고기 모양을 만들어서 말이야!” 헤엄이는 작은 빨간 물고기들에게 서로 바짝 붙어 자기 자리에서 헤엄치는 법을 알려 주었어.","문맥에 따라 두드리다, 줄을 만들다, 맞장구치다, 악기를 연주하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q159","교과서 추출 후보","국어4-1가_1단원.pdf","10","level1","쓰다","네가 진정 명필이라면 어둠 속에서도 글씨를 잘 쓸 수 있을 것이다.” 그리하여 어둠 속에서 석봉은 글씨를 쓰고, 어머니는 떡을 썰었습 니다.","문맥에 따라 글자를 적다, 사용하다, 힘이나 시간을 들이다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q161","교과서 추출 후보","국어4-1가_1단원.pdf","15","level1","배","“끄응!” 그러자 미야의 배에서 새끼 기린이 쑥 나와 풀밭 위에 툭 떨어졌어요.","문맥에 따라 신체의 일부, 과일, 물 위의 운송 수단, 곱절 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q162","교과서 추출 후보","국어4-1가_1단원.pdf","17","level1","먹다","그 덕에 다른 기린들은 마음 놓고 나뭇잎을 뜯어 먹을 수 있게 되었어요.","문맥에 따라 음식을 섭취하다, 점수를 잃다, 마음을 정하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q164","교과서 추출 후보","국어4-1가_1단원.pdf","19","level1","풀다","“초원에는 말이야, 나같이 목 짧은 기린도 있다고.” “미처 몰랐어요.” “이제껏 네가 잡아 놓은 동물들 당장 풀어 줘.” “네네, 알았습니다.” 밀렵꾼은 굳게 약속했어요.","문맥에 따라 묶임을 없애다, 자유롭게 하다, 문제를 해결하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q165","교과서 추출 후보","국어4-1가_1단원.pdf","20","level2","걸다","지피가 우리를 구했어.” “지피가 해냈어!” 초원의 왕인 사자가 지피에게 말했어요. “지피에게 큰 상을 내리겠다!” 지피의 목에는 맛있는 과일 목걸이가 걸렸어요. “지피, 너는 비록 목이 짧지만 분명히 초원의 영웅이다!","문맥에 따라 매달다, 말을 시작하다, 전화하다, 시간이 필요하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q167","교과서 추출 후보","국어4-1가_1단원.pdf","30","level1","쓰다","특히 우리나라에서 가져간 밀이나 콩의 씨앗들이 그곳에서 귀중한 연구 자료로 쓰이고 있었지요.","문맥에 따라 글자를 적다, 사용하다, 힘이나 시간을 들이다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q168","교과서 추출 후보","국어4-1가_1단원.pdf","31","level1","쓰다","전국의 논밭을 직접 돌아다니며 토종 씨앗을 찾고 모으는 일에 더 많은 시간을 쓰고 더 많은 힘을 기울였어요.","문맥에 따라 글자를 적다, 사용하다, 힘이나 시간을 들이다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q169","교과서 추출 후보","국어4-1가_1단원.pdf","36","level1","쓰다","2 책의 차례를 보여 주거나 종이에 쓰고, 보여 줄 그림을 고른다.","문맥에 따라 글자를 적다, 사용하다, 힘이나 시간을 들이다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q171","교과서 추출 후보","국어4-1가_3단원.pdf","3","level1","치다","학교 화단에서 여러 동물 과 식물 을 살펴보다가 거미줄을 치는 거 미를 발견하고 깜짝 놀랐다.","문맥에 따라 두드리다, 줄을 만들다, 맞장구치다, 악기를 연주하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q172","교과서 추출 후보","국어4-1가_3단원.pdf","13","level1","먹다","색깔이 변하는 사과 어제 아침을 먹고 나서 엄마께서 과일을 준비해 주셨다.","문맥에 따라 음식을 섭취하다, 점수를 잃다, 마음을 정하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q173","교과서 추출 후보","국어4-1가_3단원.pdf","13","level2","맡다","먼저 껍질을 깎은 사과 조각을 접시 위에 올려놓았다. 사과의 겉면도 만져 보고 냄새도 맡아 보았다. 사과의 모습을 사진으로 찍고, 관찰한 내용을 정리 했다.","문맥에 따라 담당하다, 보관하다, 냄새를 느끼다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q174","교과서 추출 후보","국어활동4-1_1단원.pdf","8","level1","걸다","“나 초코우유 안 먹고 싶어.” 나는 앞만 보며 빨리 걸었다.","문맥에 따라 매달다, 말을 시작하다, 전화하다, 시간이 필요하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q175","교과서 추출 후보","국어활동4-1_1단원.pdf","9","level1","걸다","내 험담을 하다가 걸렸는데, 미안하단 말 하나 없이 이걸로 끝 이니?","문맥에 따라 매달다, 말을 시작하다, 전화하다, 시간이 필요하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q176","교과서 추출 후보","국어활동4-1_1단원.pdf","10","level1","걸다","나한테 편하게 말을 걸고, 농담을 건네고, 연습할 때 조언도 해 주었다.","문맥에 따라 매달다, 말을 시작하다, 전화하다, 시간이 필요하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q177","교과서 추출 후보","국어활동4-1_1단원.pdf","10","level1","용기","제대로 사과하라고 말할 용기도 없었고, 지유랑 다시 싸우고 싶지도 않았다.","문맥에 따라 그릇, 씩씩한 기운으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q178","교과서 추출 후보","국어활동4-1_1단원.pdf","13","level2","걸다","보건실에서 응급 처치를 받았지만 발목 이 점점 더 부어올랐다. 병원에 가야 하는데 지유네 엄마가 회사 에서 오려면 한 시간이 넘게 걸린다고 했다. 지유는 보건실 침대 에 누워서 엄마를 기다려야 했다.","문맥에 따라 매달다, 말을 시작하다, 전화하다, 시간이 필요하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q181","교과서 추출 후보","국어활동4-1_1단원.pdf","15","level1","용기","용기를 내, 전예은!’ 어떤 말부터 해야 할지 몰랐지만 무작정 지유를 불렀다.","문맥에 따라 그릇, 씩씩한 기운으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q182","교과서 추출 후보","국어활동4-1_1단원.pdf","15","level1","용기","너 뭐 해?” 지유 웃음에 용기가 생겼다.","문맥에 따라 그릇, 씩씩한 기운으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q183","교과서 추출 후보","국어활동4-1_2단원.pdf","6","level1","맡다","국민의례에 이어 부 별 반성 시간이 되자 회장인 진영이가 회의를 맡아 진행하기 시작 했다.","문맥에 따라 담당하다, 보관하다, 냄새를 느끼다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q185","교과서 추출 후보","국어활동4-1_2단원.pdf","9","level1","치다","“울타리에 담쟁이넝쿨도 있으면 멋지겠다.” “빨간색 덩굴장미도 올리고.” 미주가 맞장구를 쳤다.","문맥에 따라 두드리다, 줄을 만들다, 맞장구치다, 악기를 연주하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q186","교과서 추출 후보","국어활동4-1_2단원.pdf","10","level1","눈","잖아.” 삼총사는 안타까운 눈으로 남자아이들을 쳐다보았다.","문맥에 따라 보는 기관, 보는 능력, 눈길 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q187","교과서 추출 후보","국어활동4-1_2단원.pdf","11","level2","저녁","벌 잡기 금지 방송을 하려고 했던 일은 그렇게 싱겁게 막을 내리고 말았다. 사흘 후, 저녁이 되자 때아닌 폭우가 쏟아지더니 밤새 쉬지 않 고 내렸다. 다행히 아침이 되자 잦아지면서 그쳤지만 일부 지역에 서는 강한 바람까지 동반한 폭우가 계속되고 있다고 했다.","문맥에 따라 시간대, 저녁에 먹는 끼니로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q188","교과서 추출 후보","국어활동4-1_2단원.pdf","11","level1","저녁","그날 저녁, 텔레비전을 켜자 비 피해 소식이 들려왔다.","문맥에 따라 시간대, 저녁에 먹는 끼니로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q189","교과서 추출 후보","국어활동4-1_2단원.pdf","14","level1","열다","들과 담당 선생님이 보는 앞에서 모금함을 열었다.","문맥에 따라 문을 열다, 말을 시작하다, 회의나 행사를 시작하다 따위의 뜻으로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
"Q190","교과서 추출 후보","국어활동4-1_3단원.pdf","2","level1","모자","‘벗다’와 뜻이 반대인 낱말에는 ‘(옷을) 입다’뿐만 아니라 ‘(모자를) 쓰다’, ‘(신발을) 신다’도 있어요.","문맥에 따라 머리에 쓰는 물건, 어머니와 아들로 쓰임","","","교과서 원문 정리 및 공식 사전 대조 필요; 모든 뜻 포함 불필요"
